issues,status,type,words,titleLen,descLen,h1,url,title,description,canonical
"","200","airline","1369","20","150","1","https://www.originfacts.com/airlines/winair","Winair · Originfacts","Winair is the trading identity of Windward Islands Airways International, a scheduled regional carrier founded in 1961 and headquartered in Sint Maart","https://www.originfacts.com/airlines/winair"
"short_description","200","airline","1127","31","67","1","https://www.originfacts.com/airlines/windrose-airlines","Windrose Airlines · Originfacts","Windrose Airlines (7W/WRC) is a scheduled airline based in Ukraine.","https://www.originfacts.com/airlines/windrose-airlines"
"","200","airline","1425","22","150","1","https://www.originfacts.com/airlines/wizz-air","Wizz Air · Originfacts","Wizz Air is a Hungarian ultra-low-cost airline founded in 2003 and launched commercially in 2004. It operates within the publicly listed Wizz Air Hold","https://www.originfacts.com/airlines/wizz-air"
"","200","airline","1605","29","150","1","https://www.originfacts.com/airlines/xiamen-airlines","Xiamen Airlines · Originfacts","Xiamen Airlines is a scheduled full-service carrier founded in 1984 and headquartered in Xiamen, Fujian Province. It was established as one of China’s","https://www.originfacts.com/airlines/xiamen-airlines"
"","200","airline","1527","30","150","1","https://www.originfacts.com/airlines/yakutia-airlines","Yakutia Airlines · Originfacts","Yakutia Airlines is a scheduled Russian carrier founded in 2002 and headquartered in Yakutsk, the capital of the Sakha Republic. It was formed through","https://www.originfacts.com/airlines/yakutia-airlines"
"","200","airline","1477","28","150","1","https://www.originfacts.com/airlines/yamal-airlines","Yamal Airlines · Originfacts","Yamal Airlines is a Russian scheduled carrier founded in 1997 and headquartered in Salekhard, the administrative centre of the Yamalo-Nenets Autonomou","https://www.originfacts.com/airlines/yamal-airlines"
"","200","airline","1517","21","150","1","https://www.originfacts.com/airlines/yemenia","Yemenia · Originfacts","Yemenia is the flag carrier of Yemen and traces its history to Yemen Airlines, which was founded in 1962. The present airline identity emerged in 1978","https://www.originfacts.com/airlines/yemenia"
"","200","airline","1377","27","150","1","https://www.originfacts.com/airlines/yeti-airlines","Yeti Airlines · Originfacts","Yeti Airlines is a privately owned Nepalese carrier founded in 1998. It began operations with small turboprop aircraft suited to Nepal’s short sectors","https://www.originfacts.com/airlines/yeti-airlines"
"short_description","200","airline","1100","28","68","1","https://www.originfacts.com/airlines/zimex-aviation","Zimex Aviation · Originfacts","Zimex Aviation (XM/IMX) is a scheduled airline based in Switzerland.","https://www.originfacts.com/airlines/zimex-aviation"
"","200","airline","1562","23","150","1","https://www.originfacts.com/airlines/airbaltic","airBaltic · Originfacts","Founded in 1995, airBaltic is Latvia’s flag carrier and operates under the legal name AirBaltic. The Latvian state is its principal shareholder, givin","https://www.originfacts.com/airlines/airbaltic"
"short_description","200","airline","1112","21","57","1","https://www.originfacts.com/airlines/airblue","airblue · Originfacts","airblue (PA/ABQ) is a low-cost airline based in Pakistan.","https://www.originfacts.com/airlines/airblue"
"short_description","200","airline","1075","21","59","1","https://www.originfacts.com/airlines/easyjet","easyJet · Originfacts","easyJet (DS) is a low-cost airline based in United Kingdom.","https://www.originfacts.com/airlines/easyjet"
"","200","airline","1495","21","150","1","https://www.originfacts.com/airlines/jetblue","jetBlue · Originfacts","JetBlue Airways is a U.S. low-cost airline founded in 1998 and launched commercially in 2000. It operates under the JetBlue brand and is owned by publ","https://www.originfacts.com/airlines/jetblue"
"long_title","200","airport","1916","67","149","1","https://www.originfacts.com/airports/abu-dhabi","Abu Dhabi International Airport (AUH) — airport guide · Originfacts","## Overview

Abu Dhabi International Airport lies approximately 30 kilometres east of central Abu Dhabi, serving as the primary international gateway","https://www.originfacts.com/airports/abu-dhabi"
"long_title","200","airport","1915","74","149","1","https://www.originfacts.com/airports/addis-ababa","Addis Ababa Bole International Airport (ADD) — airport guide · Originfacts","## Overview

Addis Ababa Bole International Airport is the primary international gateway of Ethiopia, located approximately 6 kilometres southeast of","https://www.originfacts.com/airports/addis-ababa"
"long_title","200","airport","1952","72","150","1","https://www.originfacts.com/airports/madrid","Adolfo Suarez Madrid-Barajas Airport (MAD) — airport guide · Originfacts","## Overview

Adolfo Suárez Madrid-Barajas Airport lies about 12 kilometers northeast of central Madrid, in the Barajas district of the Spanish capital","https://www.originfacts.com/airports/madrid"
"","200","airport","2072","62","150","1","https://www.originfacts.com/airports/amsterdam","Amsterdam Airport Schiphol (AMS) — airport guide · Originfacts","## Overview

Amsterdam Airport Schiphol sits approximately nine kilometers southwest of central Amsterdam, occupying reclaimed polder land in the muni","https://www.originfacts.com/airports/amsterdam"
"","200","airport","1893","65","150","1","https://www.originfacts.com/airports/santiago","Arturo Merino Benitez Airport (SCL) — airport guide · Originfacts","## Overview

Arturo Merino Benítez Airport is located approximately 15 kilometres northwest of central Santiago, in the Pudahuel commune, Metropolitan","https://www.originfacts.com/airports/santiago"
"","200","airport","1884","52","155","1","https://www.originfacts.com/airports/auckland","Auckland Airport (AKL) — airport guide · Originfacts","## Overview

Auckland Airport sits approximately 21 kilometres south of Auckland&#x27;s city centre, in the Māngere district of the Auckland region, New Ze","https://www.originfacts.com/airports/auckland"
"","200","airport","1791","65","150","1","https://www.originfacts.com/airports/bahrain","Bahrain International Airport (BAH) — airport guide · Originfacts","## Overview

Bahrain International Airport sits on Muharraq Island, roughly 7 kilometers northeast of Manama, the capital of the Kingdom of Bahrain. I","https://www.originfacts.com/airports/bahrain"
"long_title","200","airport","2051","70","155","1","https://www.originfacts.com/airports/colombo","Bandaranaike International Airport (CMB) — airport guide · Originfacts","## Overview

Bandaranaike International Airport (CMB) is Sri Lanka&#x27;s principal international gateway, situated in Katunayake, Western Province, roughl","https://www.originfacts.com/airports/colombo"
"","200","airport","2021","61","150","1","https://www.originfacts.com/airports/barcelona-bcn","Barcelona-El Prat Airport (BCN) — airport guide · Originfacts","## Overview

Barcelona-El Prat Josep Tarradellas Airport occupies a low-lying position in the Llobregat delta, roughly 12 kilometres southwest of cent","https://www.originfacts.com/airports/barcelona-bcn"
"long_title","200","airport","2059","73","150","1","https://www.originfacts.com/airports/beijing-pek","Beijing Capital International Airport (PEK) — airport guide · Originfacts","## Overview

Beijing Capital International Airport sits roughly 32 kilometers northeast of central Beijing in the Chaoyang and Shunyi districts. It op","https://www.originfacts.com/airports/beijing-pek"
"long_title","200","airport","2008","68","150","1","https://www.originfacts.com/airports/tel-aviv-yafo","Ben Gurion International Airport (TLV) — airport guide · Originfacts","## Overview

Ben Gurion International Airport (IATA: TLV, ICAO: LLBG) is located approximately 15 kilometres southeast of Tel Aviv-Yafo, near the city","https://www.originfacts.com/airports/tel-aviv-yafo"
"long_title","200","airport","2007","71","155","1","https://www.originfacts.com/airports/mexico-city-mex","Benito Juarez International Airport (MEX) — airport guide · Originfacts","## Overview

Benito Juárez International Airport sits roughly 5 kilometers east of Mexico City&#x27;s historic center, inside the Venustiano Carranza borou","https://www.originfacts.com/airports/mexico-city-mex"
"","200","airport","2034","47","150","1","https://www.originfacts.com/airports/berlin","Brandenburg (BER) — airport guide · Originfacts","## Overview

Berlin Brandenburg Airport, operating under the IATA code BER and ICAO code EDDB, serves as the principal international gateway for Berli","https://www.originfacts.com/airports/berlin"
"","200","airport","1848","52","150","1","https://www.originfacts.com/airports/brisbane","Brisbane Airport (BNE) — airport guide · Originfacts","## Overview

Brisbane Airport is the primary international gateway for Queensland, Australia, located approximately 14 kilometres north-east of the Br","https://www.originfacts.com/airports/brisbane"
"","200","airport","1841","52","150","1","https://www.originfacts.com/airports/brussels-bru","Brussels Airport (BRU) — airport guide · Originfacts","## Overview

Brussels Airport is located in Zaventem, approximately 12 kilometers northeast of central Brussels in the Flemish Brabant province of Bel","https://www.originfacts.com/airports/brussels-bru"
"","200","airport","2027","63","149","1","https://www.originfacts.com/airports/cairo-cai","Cairo International Airport (CAI) — airport guide · Originfacts","## Overview

Cairo International Airport (CAI / HECA) sits approximately 15 kilometres northeast of central Cairo, positioned at coordinates 30.12°N,","https://www.originfacts.com/airports/cairo-cai"
"","200","airport","2063","64","149","1","https://www.originfacts.com/airports/cancun","Cancun International Airport (CUN) — airport guide · Originfacts","## Overview

Cancun International Airport (IATA: CUN, ICAO: MMUN) is located approximately 16 kilometers southwest of central Cancun, in the state of","https://www.originfacts.com/airports/cancun"
